#FID	IID	t1
id1_2135	id2_2135	1.01414939004771
id1_2136	id2_2136	1.45397357512571
id1_2137	id2_2137	-0.0512533607364437
id1_2138	id2_2138	0.942129797248271
id1_2139	id2_2139	0.867498595917209
id1_2140	id2_2140	2.63670986751261
id1_2141	id2_2141	-0.420487484917026
id1_2142	id2_2142	0.213364917135978
id1_2143	id2_2143	0.486864080352558
id1_2144	id2_2144	0.38828938403251
id1_2145	id2_2145	-0.186448236035053
id1_2146	id2_2146	0.0898791382233525
id1_2147	id2_2147	1.18475458866296
id1_2148	id2_2148	-0.0021458789924685
id1_2149	id2_2149	1.51092421341567
id1_2150	id2_2150	-0.180373220882508
id1_2151	id2_2151	0.0107366824007568
id1_2152	id2_2152	-0.196462461736009
id1_2153	id2_2153	0.0604739914704046
id1_2154	id2_2154	-0.623111393436558
id1_2155	id2_2155	-0.293699773819033
id1_2156	id2_2156	-0.434064018266908
id1_2157	id2_2157	-1.7261889147925
id1_2158	id2_2158	-0.623407694194645
id1_2159	id2_2159	1.12853584126899
id1_2160	id2_2160	-0.490690106898971
id1_2161	id2_2161	0.540390657233184
id1_2162	id2_2162	-1.25553852337859
id1_2163	id2_2163	-1.47110302767618
id1_2164	id2_2164	0.0936856444237597
id1_2165	id2_2165	-0.0953323562177509
id1_2166	id2_2166	0.354901749302468
id1_2167	id2_2167	-0.057438547729931
id1_2168	id2_2168	1.30476352113538
id1_2169	id2_2169	-2.03039917728381
id1_2170	id2_2170	-2.31668099108183
id1_2171	id2_2171	-0.665938718544271
id1_2172	id2_2172	1.56551576998311
id1_2173	id2_2173	-0.495389284893412
id1_2174	id2_2174	-0.266201020701852
id1_2175	id2_2175	-0.240446301052158
id1_2176	id2_2176	0.896553526046265
id1_2177	id2_2177	-0.178370691037814
id1_2178	id2_2178	-0.0916943353234082
id1_2179	id2_2179	-1.12643488157109
id1_2180	id2_2180	-0.114066894290394
id1_2181	id2_2181	-1.58328508826421
id1_2182	id2_2182	-1.45639540369402
id1_2183	id2_2183	0.444897052745886
id1_2184	id2_2184	2.64984900340446
id1_2185	id2_2185	-0.646031412674155
id1_2186	id2_2186	0.991222409547748
id1_2187	id2_2187	-0.359879411538588
id1_2188	id2_2188	-1.89723238747908
id1_2189	id2_2189	-0.462806599083123
id1_2190	id2_2190	-0.311932221985069
id1_2191	id2_2191	0.811281533203047
id1_2192	id2_2192	-1.76072090862483
id1_2193	id2_2193	-0.729100569206648
id1_2194	id2_2194	-0.579052556302105
id1_2195	id2_2195	-0.727929317534382
id1_2196	id2_2196	-0.724073768285134
id1_2197	id2_2197	-2.76228312254767
id1_2198	id2_2198	1.15681951209863
id1_2199	id2_2199	1.72520354929054
id1_2200	id2_2200	0.0945540813224868
id1_2201	id2_2201	-0.158741071988554
id1_2202	id2_2202	1.5126356280313
id1_2203	id2_2203	0.617974874447248
id1_2204	id2_2204	0.85814198180613
id1_2205	id2_2205	1.75425148774851
id1_2206	id2_2206	-1.13362087356088
id1_2207	id2_2207	1.34866986431111
id1_2208	id2_2208	0.982833299231307
id1_2209	id2_2209	0.28404810144114
id1_2210	id2_2210	0.433497281070284
id1_2211	id2_2211	0.613237325615684
id1_2212	id2_2212	-0.731074199238433
id1_2213	id2_2213	-1.17420864309565
id1_2214	id2_2214	-0.159384338850888
id1_2215	id2_2215	1.13792948796372
id1_2216	id2_2216	-0.64821496435568
id1_2217	id2_2217	-0.698671987024578
id1_2218	id2_2218	-1.29010115349706
id1_2219	id2_2219	-0.956714664396375
id1_2220	id2_2220	-0.92013413293217
id1_2221	id2_2221	0.755919699756282
id1_2222	id2_2222	-0.809321509224795
id1_2223	id2_2223	-0.346627067273343
id1_2224	id2_2224	0.877408390111844
id1_2225	id2_2225	-0.0325844366469301
id1_2226	id2_2226	-0.328666558141396
id1_2227	id2_2227	0.105272165241815
id1_2228	id2_2228	-0.53053388271525
id1_2229	id2_2229	1.13269332768405
id1_2230	id2_2230	-0.348647912125318
id1_2231	id2_2231	-1.08856304040245
id1_2232	id2_2232	-0.701114824369193
id1_2233	id2_2233	-0.370356304538224
id1_2234	id2_2234	-0.570507762671595
id1_2235	id2_2235	1.15137637996741
id1_2236	id2_2236	-1.49429819191575
id1_2237	id2_2237	1.4385836804039
id1_2238	id2_2238	-0.519161436887018
id1_2239	id2_2239	0.0164246377543851
id1_2240	id2_2240	-0.664880388461655
id1_2241	id2_2241	1.42185921553052
id1_2242	id2_2242	0.0731497256262337
id1_2243	id2_2243	0.690201534361138
id1_2244	id2_2244	1.40566265407418
id1_2245	id2_2245	1.13088573477925
id1_2246	id2_2246	-1.4214116695939
id1_2247	id2_2247	-0.520965318358857
id1_2248	id2_2248	-1.21993924440426
id1_2249	id2_2249	-0.890038481536302
id1_2250	id2_2250	0.108993742220157
id1_2251	id2_2251	-0.0470980300582967
id1_2252	id2_2252	-1.87711242830572
id1_2253	id2_2253	-1.0717812462472
id1_2254	id2_2254	0.423113558629908
id1_2255	id2_2255	-0.610275831998566
id1_2256	id2_2256	1.24233760286812
id1_2257	id2_2257	-0.65256446224177
id1_2258	id2_2258	1.00175769641636
id1_2259	id2_2259	-1.29432782741715
id1_2260	id2_2260	-2.61512449221413
id1_2261	id2_2261	-1.10704677050284
id1_2262	id2_2262	0.243994049834972
id1_2263	id2_2263	-0.847742195445924
id1_2264	id2_2264	-0.245601462851206
id1_2265	id2_2265	-0.300176381063756
id1_2266	id2_2266	-0.174647763550193
id1_2267	id2_2267	-0.994330871255053
id1_2268	id2_2268	2.14069473136927
id1_2269	id2_2269	0.119025695120676
id1_2270	id2_2270	0.575622095959926
id1_2271	id2_2271	0.694148406302602
id1_2272	id2_2272	-1.69630649504076
id1_2273	id2_2273	-0.363213575213591
id1_2274	id2_2274	-1.18118588817967
id1_2275	id2_2275	-0.686014398709603
id1_2276	id2_2276	0.0332918782830788
id1_2277	id2_2277	1.70913594805519
id1_2278	id2_2278	1.31604234341854
id1_2279	id2_2279	-0.503179572483807
id1_2280	id2_2280	1.26151570074293
id1_2281	id2_2281	-2.62746346961945
id1_2282	id2_2282	-1.25834160587482
id1_2283	id2_2283	0.757769988228665
id1_2284	id2_2284	-0.682538372728558
id1_2285	id2_2285	1.00794563923861
id1_2286	id2_2286	0.0224300062151695
id1_2287	id2_2287	-0.417590700123307
id1_2288	id2_2288	-0.264448022955665
id1_2289	id2_2289	-2.65252521498003
id1_2290	id2_2290	-0.485263834608013
id1_2291	id2_2291	0.330054353179355
id1_2292	id2_2292	0.560681538541961
id1_2293	id2_2293	-0.411795494778125
id1_2294	id2_2294	-0.844200752561147
id1_2295	id2_2295	0.440952397435745
id1_2296	id2_2296	-1.06971854852755
id1_2297	id2_2297	0.854339427052273
id1_2298	id2_2298	-0.19088722935532
id1_2299	id2_2299	0.893639783457652
id1_2300	id2_2300	1.28960195427225
id1_2301	id2_2301	-2.00968897710412
id1_2302	id2_2302	0.354505902456988
id1_2303	id2_2303	-1.36395178345113
id1_2304	id2_2304	0.392192846836767
id1_2305	id2_2305	-1.47732099801734
id1_2306	id2_2306	0.186550755130524
id1_2307	id2_2307	-0.000159662278303787
id1_2308	id2_2308	0.576532353155563
id1_2309	id2_2309	0.132112899637153
id1_2310	id2_2310	0.0627372275152542
id1_2311	id2_2311	-0.267890493756714
id1_2312	id2_2312	1.31643763204336
id1_2313	id2_2313	1.49472044777344
id1_2314	id2_2314	0.667524524790447
id1_2315	id2_2315	-0.500219477203137
id1_2316	id2_2316	0.694033336716345
id1_2317	id2_2317	0.116492608539939
id1_2318	id2_2318	-0.484950940668126
id1_2319	id2_2319	1.69047213488503
id1_2320	id2_2320	-0.634865610259632
id1_2321	id2_2321	0.774616293872948
id1_2322	id2_2322	-0.135600041010763
id1_2323	id2_2323	-0.319467559902153
id1_2324	id2_2324	1.27206793519631
id1_2325	id2_2325	1.08168868742127
id1_2326	id2_2326	-0.849209686647222
id1_2327	id2_2327	1.49752530442151
id1_2328	id2_2328	0.209750899331353
id1_2329	id2_2329	-0.0336190097988747
id1_2330	id2_2330	-1.42603700785642
id1_2331	id2_2331	0.227122880869402
id1_2332	id2_2332	-1.45461373718952
id1_2333	id2_2333	1.15753621665371
id1_2334	id2_2334	0.664044332053716
id1_2335	id2_2335	0.385102622395
id1_2336	id2_2336	1.17854437691095
id1_2337	id2_2337	0.934949702801385
id1_2338	id2_2338	-0.6705632392346
id1_2339	id2_2339	1.36812816527908
id1_2340	id2_2340	-0.269161282995945
id1_2341	id2_2341	-1.47379399507396
id1_2342	id2_2342	0.121095721590107
id1_2343	id2_2343	-1.4514141039865
id1_2344	id2_2344	0.0468670979080142
id1_2345	id2_2345	-0.4471183254872
id1_2346	id2_2346	-0.150103642618946
id1_2347	id2_2347	-0.730461310906084
id1_2348	id2_2348	-0.774799948719456
id1_2349	id2_2349	-0.415954512201029
id1_2350	id2_2350	-0.220563986237557
id1_2351	id2_2351	-0.346346482922022
id1_2352	id2_2352	1.57300598965967
id1_2353	id2_2353	0.792398449523347
id1_2354	id2_2354	1.37184523455504
id1_2355	id2_2355	0.282187837734347
id1_2356	id2_2356	0.0711452812448332
id1_2357	id2_2357	0.187912753355684
id1_2358	id2_2358	0.106216119080634
id1_2359	id2_2359	0.566595940416727
id1_2360	id2_2360	0.342880750841888
id1_2361	id2_2361	-0.713462821666945
id1_2362	id2_2362	-1.3094597552708
id1_2363	id2_2363	-0.28459701037664
id1_2364	id2_2364	0.343303937693331
id1_2365	id2_2365	-0.798437422623131
id1_2366	id2_2366	-0.00838313066300081
id1_2367	id2_2367	0.441776053953435
id1_2368	id2_2368	0.410307414320198
id1_2369	id2_2369	1.49781668760197
id1_2370	id2_2370	-1.13198229321794
id1_2371	id2_2371	-0.207175572427967
id1_2372	id2_2372	0.961770906826401
id1_2373	id2_2373	-0.592951866587969
id1_2374	id2_2374	0.850063575115244
id1_2375	id2_2375	-0.955494939051268
id1_2376	id2_2376	-0.842164784131043
id1_2377	id2_2377	0.284872633744335
id1_2378	id2_2378	-0.932397848613518
id1_2379	id2_2379	-0.520039798350116
id1_2380	id2_2380	-0.557974323305662
id1_2381	id2_2381	0.076015875242234
id1_2382	id2_2382	-0.83554061867416
id1_2383	id2_2383	-0.197415947027126
id1_2384	id2_2384	-0.556541215833667
id1_2385	id2_2385	-1.3221970806335
id1_2386	id2_2386	0.12509231063931
id1_2387	id2_2387	2.51627825205098
id1_2388	id2_2388	0.236745983921155
id1_2389	id2_2389	0.0168680621510501
id1_2390	id2_2390	-0.524841965467938
id1_2391	id2_2391	0.697824846375643
id1_2392	id2_2392	-0.776883752783127
id1_2393	id2_2393	1.19576867645759
id1_2394	id2_2394	-0.920763240336788
id1_2395	id2_2395	-0.995751474927947
id1_2396	id2_2396	-1.69453367509286
id1_2397	id2_2397	1.38687170657387
id1_2398	id2_2398	0.225393747076441
id1_2399	id2_2399	0.467536248415824
id1_2400	id2_2400	-0.831435907896777
id1_2401	id2_2401	-1.60962041182009
id1_2402	id2_2402	1.30153239304907
id1_2403	id2_2403	1.53850893297262
id1_2404	id2_2404	-0.371408602842686
id1_2405	id2_2405	0.92336071265919
id1_2406	id2_2406	0.261950742338154
id1_2407	id2_2407	-0.271076128521911
id1_2408	id2_2408	0.168737237486924
id1_2409	id2_2409	-1.14876990548724
id1_2410	id2_2410	1.50543968552807
id1_2411	id2_2411	0.898233469663687
id1_2412	id2_2412	0.942019871175454
id1_2413	id2_2413	-0.0688254964353654
id1_2414	id2_2414	0.436771168502707
id1_2415	id2_2415	-0.926156489740738
id1_2416	id2_2416	0.16503502471708
id1_2417	id2_2417	1.24830162489693
id1_2418	id2_2418	0.726069295294467
id1_2419	id2_2419	0.678293773568422
id1_2420	id2_2420	1.18114877507023
id1_2421	id2_2421	1.62234973741424
id1_2422	id2_2422	-1.72648592985484
id1_2423	id2_2423	-2.25800284349122
id1_2424	id2_2424	1.30830705088425
id1_2425	id2_2425	-0.130890927401089
id1_2426	id2_2426	1.13263233874505
id1_2427	id2_2427	0.486108642105305
id1_2428	id2_2428	0.478339273328972
id1_2429	id2_2429	-0.432314099901645
id1_2430	id2_2430	-0.851070306871877
id1_2431	id2_2431	0.67720816714198
id1_2432	id2_2432	-1.61814350103475
id1_2433	id2_2433	-0.230666452401516
id1_2434	id2_2434	0.936746394701464
id1_2435	id2_2435	-0.774094695191961
id1_2436	id2_2436	0.0704247174870862
id1_2437	id2_2437	0.480245895447332
id1_2438	id2_2438	0.525411866972065
id1_2439	id2_2439	0.633914717214519
id1_2440	id2_2440	0.812392209573046
id1_2441	id2_2441	0.748855883290058
id1_2442	id2_2442	-0.711656255428129
id1_2443	id2_2443	-1.27321903000078
id1_2444	id2_2444	-1.24919978117922
id1_2445	id2_2445	0.328431973402798
id1_2446	id2_2446	-1.00564703077447
id1_2447	id2_2447	0.463580349740593
id1_2448	id2_2448	0.412294330388303
id1_2449	id2_2449	1.46675107157005
id1_2450	id2_2450	0.445947861015758
id1_2451	id2_2451	-1.92730831152448
id1_2452	id2_2452	1.41766210810777
id1_2453	id2_2453	-0.0341189928897088
id1_2454	id2_2454	-0.00673760120066915
id1_2455	id2_2455	-2.4414684092726
id1_2456	id2_2456	0.532329019517333
id1_2457	id2_2457	-0.7206063584417
id1_2458	id2_2458	-0.907365100402693
id1_2459	id2_2459	-0.774678457623601
id1_2460	id2_2460	0.485948758765148
id1_2461	id2_2461	1.64457027264558
id1_2462	id2_2462	0.967690741723882
id1_2463	id2_2463	-1.44148077436248
id1_2464	id2_2464	1.45534500600914
id1_2465	id2_2465	1.24738438342983
id1_2466	id2_2466	-0.295803315433481
id1_2467	id2_2467	-0.656577027061561
id1_2468	id2_2468	0.207705913220813
id1_2469	id2_2469	0.296372096580732
id1_2470	id2_2470	1.15246180685247
id1_2471	id2_2471	0.84003508292713
id1_2472	id2_2472	2.44733168340405
id1_2473	id2_2473	0.140349195375809
id1_2474	id2_2474	0.167524822841325
id1_2475	id2_2475	-1.60185760582471
id1_2476	id2_2476	0.141037453175772
id1_2477	id2_2477	0.846976538907743
id1_2478	id2_2478	0.303776399975486
id1_2479	id2_2479	-0.301362239612384
id1_2480	id2_2480	0.625492383841728
id1_2481	id2_2481	-1.10047945241523
id1_2482	id2_2482	0.129282932243636
id1_2483	id2_2483	1.95327688929501
id1_2484	id2_2484	0.0773621419520104
id1_2485	id2_2485	0.16381660575381
id1_2486	id2_2486	-0.659411952893698
id1_2487	id2_2487	0.00354272811829102
id1_2488	id2_2488	-0.0143602882488001
id1_2489	id2_2489	0.354799292160168
id1_2490	id2_2490	1.24683832228169
id1_2491	id2_2491	-0.504712413418985
id1_2492	id2_2492	-0.706091725600269
id1_2493	id2_2493	-0.337282294631161
id1_2494	id2_2494	-0.840874898640817
id1_2495	id2_2495	-0.10708150356302
id1_2496	id2_2496	2.32533091567273
id1_2497	id2_2497	-1.6417083719693
id1_2498	id2_2498	0.515403577662361
id1_2499	id2_2499	1.46883866402913
id1_2500	id2_2500	-0.905854311718423
id1_2501	id2_2501	1.15561127929843
id1_2502	id2_2502	-0.384160699689939
id1_2503	id2_2503	-0.618619450203593
id1_2504	id2_2504	-1.90957653068696
id1_2505	id2_2505	0.259365240007253
id1_2506	id2_2506	-1.75775714203132
id1_2507	id2_2507	0.525756671862081
id1_2508	id2_2508	2.17326087762926
id1_2509	id2_2509	-0.544343782626036
id1_2510	id2_2510	0.633424395474925
id1_2511	id2_2511	0.896080103931563
id1_2512	id2_2512	-1.68039451633975
id1_2513	id2_2513	-0.315683609083233
id1_2514	id2_2514	-1.21724863662698
id1_2515	id2_2515	-1.24761978072305
id1_2516	id2_2516	-1.87728523079936
id1_2517	id2_2517	-1.30637950163876
id1_2518	id2_2518	1.40825769277981
id1_2519	id2_2519	-2.4426338313798
id1_2520	id2_2520	0.18449053308082
id1_2521	id2_2521	-1.1484047099079
id1_2522	id2_2522	-1.09228660195373
id1_2523	id2_2523	0.2011795909671
id1_2524	id2_2524	0.948531571333414
id1_2525	id2_2525	1.13021387483948
id1_2526	id2_2526	0.0183475517906689
id1_2527	id2_2527	-0.517213891552726
id1_2528	id2_2528	-1.20560138455575
id1_2529	id2_2529	0.995387006257425
id1_2530	id2_2530	0.22492343269501
id1_2531	id2_2531	1.09789271898094
id1_2532	id2_2532	-1.33158296497332
id1_2533	id2_2533	-1.06519608219844
id1_2534	id2_2534	0.582445255749078
id1_2535	id2_2535	-1.09593779430427
id1_2536	id2_2536	0.140953566793937
id1_2537	id2_2537	0.814857822600925
id1_2538	id2_2538	1.13853469180484
id1_2539	id2_2539	-0.23810037080812
id1_2540	id2_2540	-1.00284247514302
id1_2541	id2_2541	-0.635201045618695
id1_2542	id2_2542	-0.424992878110274
id1_2543	id2_2543	1.17600738790831
id1_2544	id2_2544	1.13095837527701
id1_2545	id2_2545	-0.35067255148373
id1_2546	id2_2546	1.04346993527336
id1_2547	id2_2547	0.826593207039487
id1_2548	id2_2548	1.00450678136652
id1_2549	id2_2549	0.462795059292998
id1_2550	id2_2550	-0.705594026811138
id1_2551	id2_2551	1.10775629390099
id1_2552	id2_2552	0.330359422585615
id1_2553	id2_2553	0.157036727409525
id1_2554	id2_2554	1.16151794776803
id1_2555	id2_2555	0.830855632764108
id1_2556	id2_2556	0.863336748581076
id1_2557	id2_2557	-0.24772316049923
id1_2558	id2_2558	0.327727493722996
id1_2559	id2_2559	0.432909009791006
id1_2560	id2_2560	0.806500898472466
id1_2561	id2_2561	1.1611899257312
id1_2562	id2_2562	-1.42710768858693
id1_2563	id2_2563	-0.475744705700437
id1_2564	id2_2564	0.779389354073193
id1_2565	id2_2565	0.491503308062152
id1_2566	id2_2566	-0.0741829118943669
id1_2567	id2_2567	0.0539153641338698
id1_2568	id2_2568	-0.797288284735462
id1_2569	id2_2569	1.71972102873348
id1_2570	id2_2570	-1.51639816206941
id1_2571	id2_2571	-1.03621349950356
id1_2572	id2_2572	-0.266698738735177
id1_2573	id2_2573	-1.12233939868421
id1_2574	id2_2574	-0.250513803358666
id1_2575	id2_2575	-0.0590548837451393
id1_2576	id2_2576	-0.770207864362122
id1_2577	id2_2577	0.658895574536535
id1_2578	id2_2578	-0.637506839560164
id1_2579	id2_2579	2.60218661307559
id1_2580	id2_2580	0.303350004156443
id1_2581	id2_2581	0.167136141437947
id1_2582	id2_2582	0.254107676370561
id1_2583	id2_2583	0.613684937096265
id1_2584	id2_2584	0.454612130564101
id1_2585	id2_2585	0.669426242721114
id1_2586	id2_2586	-2.03536359254049
id1_2587	id2_2587	-1.01459108430176
id1_2588	id2_2588	2.83229309508098
id1_2589	id2_2589	0.551548451522921
id1_2590	id2_2590	-0.491243957073615
id1_2591	id2_2591	2.23880389685754
id1_2592	id2_2592	1.06566192079526
id1_2593	id2_2593	0.492437959360596
id1_2594	id2_2594	-0.809204110626706
id1_2595	id2_2595	1.11248751873348
id1_2596	id2_2596	1.44006952381535
id1_2597	id2_2597	0.389815803860283
id1_2598	id2_2598	-1.00990309067642
id1_2599	id2_2599	0.0436071490951188
id1_2600	id2_2600	-1.05441903510731
id1_2601	id2_2601	-0.595096888707089
id1_2602	id2_2602	0.328337551387685
id1_2603	id2_2603	0.178760792913396
id1_2604	id2_2604	-0.15034589029494
id1_2605	id2_2605	-1.1354457603616
id1_2606	id2_2606	1.51056644777159
id1_2607	id2_2607	-0.162059338252568
id1_2608	id2_2608	-0.00953330011185077
id1_2609	id2_2609	-0.3637542651279
id1_2610	id2_2610	-0.71693087786386
id1_2611	id2_2611	1.28763776555865
id1_2612	id2_2612	-1.47592041071805
id1_2613	id2_2613	2.2511614908596
id1_2614	id2_2614	-0.318749072136142
id1_2615	id2_2615	-0.794388464117033
id1_2616	id2_2616	-0.499400818560075
id1_2617	id2_2617	-1.13393341206893
id1_2618	id2_2618	-1.02336663703467
id1_2619	id2_2619	-0.999705940646796
id1_2620	id2_2620	-0.150830272806979
id1_2621	id2_2621	-1.54838878679114
id1_2622	id2_2622	-0.285543295728765
id1_2623	id2_2623	-1.70351113404706
id1_2624	id2_2624	1.0253137544408
id1_2625	id2_2625	-1.02878220999101
id1_2626	id2_2626	2.41865335663742
id1_2627	id2_2627	-1.52842248066113
id1_2628	id2_2628	-0.618993806620188
id1_2629	id2_2629	0.561679959903865
id1_2630	id2_2630	-0.452398436742191
id1_2631	id2_2631	0.0902211018662073
id1_2632	id2_2632	0.420597329038067
id1_2633	id2_2633	0.159153392583905
id1_2634	id2_2634	-0.342125317975337
id1_2635	id2_2635	-0.924441655268424
id1_2636	id2_2636	0.0431670141939466
id1_2637	id2_2637	-0.241345931618852
id1_2638	id2_2638	1.56569082149325
id1_2639	id2_2639	1.55714618647205
id1_2640	id2_2640	0.30163258454621
id1_2641	id2_2641	0.944077606519144
id1_2642	id2_2642	-1.29513987560492
id1_2643	id2_2643	0.28554555216877
id1_2644	id2_2644	0.8627281786327
id1_2645	id2_2645	-1.19699830769543
id1_2646	id2_2646	0.0509185927911775
id1_2647	id2_2647	0.963891531818119
id1_2648	id2_2648	-1.16887829111613
id1_2649	id2_2649	0.315502178085028
id1_2650	id2_2650	1.11505347310241
id1_2651	id2_2651	1.51409250190512
id1_2652	id2_2652	-0.818349498432934
id1_2653	id2_2653	-0.193451008045565
id1_2654	id2_2654	-0.507197803268249
id1_2655	id2_2655	0.286801456249843
id1_2656	id2_2656	0.452802876771224
id1_2657	id2_2657	1.63045289591209
id1_2658	id2_2658	0.249119927898231
id1_2659	id2_2659	0.884063071007367
id1_2660	id2_2660	-1.55695874456222
id1_2661	id2_2661	0.00885777690688418
id1_2662	id2_2662	-0.773256334219839
id1_2663	id2_2663	0.0596362967234866
id1_2664	id2_2664	1.00530658287209
id1_2665	id2_2665	-0.485938965632432
id1_2666	id2_2666	2.4851790762247
id1_2667	id2_2667	0.17341865529268
id1_2668	id2_2668	2.69705548129082
id1_2669	id2_2669	-1.16408324556664
id1_2670	id2_2670	0.633115711182189
id1_2671	id2_2671	2.47290962903513
id1_2672	id2_2672	0.357436992511228
id1_2673	id2_2673	0.934438722514415
id1_2674	id2_2674	-0.409101931065486
id1_2675	id2_2675	-1.63139020279757
id1_2676	id2_2676	1.14086289295591
id1_2677	id2_2677	0.390572733301714
id1_2678	id2_2678	-0.247587025233818
id1_2679	id2_2679	-1.32273691519656
id1_2680	id2_2680	1.81371128219405
id1_2681	id2_2681	-1.16637236757449
id1_2682	id2_2682	-0.234120845569782
id1_2683	id2_2683	-0.601720084743985
id1_2684	id2_2684	-0.201375671565745
id1_2685	id2_2685	-0.0743564616923066
id1_2686	id2_2686	1.26270277477186
id1_2687	id2_2687	-0.652869574864181
id1_2688	id2_2688	0.107557983285426
id1_2689	id2_2689	-0.506159624582946
id1_2690	id2_2690	-0.910261284581287
id1_2691	id2_2691	-1.24892183413705
id1_2692	id2_2692	-0.848154935296207
id1_2693	id2_2693	-0.927837455670557
id1_2694	id2_2694	-0.453954774508671
id1_2695	id2_2695	-1.52626157187507
id1_2696	id2_2696	-0.453806510143736
id1_2697	id2_2697	2.07154830410171
id1_2698	id2_2698	-1.56333365472297
id1_2699	id2_2699	0.208988142633589
id1_2700	id2_2700	-0.243636608417922
id1_2701	id2_2701	1.07403339948291
id1_2702	id2_2702	0.719447069185184
id1_2703	id2_2703	-1.18627494822737
id1_2704	id2_2704	0.428085568608185
id1_2705	id2_2705	0.594184246750932
id1_2706	id2_2706	-2.61400355957094
id1_2707	id2_2707	1.90653583546028
id1_2708	id2_2708	0.0709675375167256
id1_2709	id2_2709	0.0669639124003018
id1_2710	id2_2710	-0.273221372491786
id1_2711	id2_2711	-1.57431059918945
id1_2712	id2_2712	-0.401384941488771
id1_2713	id2_2713	0.179502838835401
id1_2714	id2_2714	0.480239002143905
id1_2715	id2_2715	0.539478259316905
id1_2716	id2_2716	-0.261289667555828
id1_2717	id2_2717	0.168630775692493
id1_2718	id2_2718	-0.567254135017299
id1_2719	id2_2719	0.543852744096781
id1_2720	id2_2720	1.56244134085847
id1_2721	id2_2721	0.0909771302941939
id1_2722	id2_2722	0.415367663920448
id1_2723	id2_2723	1.34829975648472
id1_2724	id2_2724	0.289949321347303
id1_2725	id2_2725	0.550702818376354
id1_2726	id2_2726	-0.126014103676323
id1_2727	id2_2727	0.0706642327577806
id1_2728	id2_2728	-0.0289115910110711
id1_2729	id2_2729	0.616744679713593
id1_2730	id2_2730	-0.0146920719341434
id1_2731	id2_2731	0.329547387603357
id1_2732	id2_2732	-0.741507220629287
id1_2733	id2_2733	-0.555005595416631
id1_2734	id2_2734	-0.0597464062584346
id1_2735	id2_2735	0.831084702648219
id1_2736	id2_2736	-1.26143204927347
id1_2737	id2_2737	-1.24882196327471
id1_2738	id2_2738	-1.32487226329268
id1_2739	id2_2739	-0.0241151309519647
id1_2740	id2_2740	1.24975484537627
id1_2741	id2_2741	-0.0758051011595378
id1_2742	id2_2742	-0.4539557055655
id1_2743	id2_2743	0.967869565487028
id1_2744	id2_2744	-0.239720647693993
id1_2745	id2_2745	-0.74374342785901
id1_2746	id2_2746	-2.4801097318308
id1_2747	id2_2747	-2.14554429015466
id1_2748	id2_2748	-0.85012965606234
id1_2749	id2_2749	-1.12956772481471
id1_2750	id2_2750	-0.198042592626174
id1_2751	id2_2751	-0.356306746778519
id1_2752	id2_2752	-1.55192022740159
id1_2753	id2_2753	1.70067146398904
id1_2754	id2_2754	0.398190949658175
id1_2755	id2_2755	0.73827990074775
id1_2756	id2_2756	2.05186112008778
id1_2757	id2_2757	0.639078905003066
id1_2758	id2_2758	-0.432074158457753
id1_2759	id2_2759	0.629693167798935
id1_2760	id2_2760	-0.586084766745779
id1_2761	id2_2761	-0.0431943854399612
id1_2762	id2_2762	-1.72026504704607
id1_2763	id2_2763	-0.471014754150312
id1_2764	id2_2764	-0.103935709757877
id1_2765	id2_2765	0.976994580961247
id1_2766	id2_2766	-0.265531003810471
id1_2767	id2_2767	0.533698499288683
id1_2768	id2_2768	-0.564522642992627
id1_2769	id2_2769	0.196576989605226
id1_2770	id2_2770	0.731962973085659
id1_2771	id2_2771	-1.06361270526492
id1_2772	id2_2772	-0.357744642785504
id1_2773	id2_2773	-0.19358804290714
id1_2774	id2_2774	1.24408350553579
id1_2775	id2_2775	0.829082378928738
id1_2776	id2_2776	-0.0689169864707445
id1_2777	id2_2777	0.577203152570103
id1_2778	id2_2778	0.118335471693697
id1_2779	id2_2779	1.98417808017681
id1_2780	id2_2780	0.160499745050817
id1_2781	id2_2781	1.83416968142463
id1_2782	id2_2782	0.520953206602299
id1_2783	id2_2783	-1.7556904441264
id1_2784	id2_2784	0.214139773708616
id1_2785	id2_2785	-0.414117208937989
id1_2786	id2_2786	0.511502305211127
id1_2787	id2_2787	0.858574729176912
id1_2788	id2_2788	0.280546659920398
id1_2789	id2_2789	0.532761559795787
id1_2790	id2_2790	-0.281362974010259
id1_2791	id2_2791	-0.186729956141434
id1_2792	id2_2792	-0.423818053426367
id1_2793	id2_2793	-0.224665871509503
id1_2794	id2_2794	1.02498560245155
id1_2795	id2_2795	0.394337182503753
id1_2796	id2_2796	-1.29623951426022
id1_2797	id2_2797	0.615832934031166
id1_2798	id2_2798	-0.239863965167145
id1_2799	id2_2799	0.084024029357774
id1_2800	id2_2800	-1.69668116494726
id1_2801	id2_2801	1.07845175874024
id1_2802	id2_2802	0.578527578222372
id1_2803	id2_2803	1.08882024910255
id1_2804	id2_2804	-1.36762434610247
id1_2805	id2_2805	-0.586999890920195
id1_2806	id2_2806	0.103595683649178
id1_2807	id2_2807	0.71721547791963
id1_2808	id2_2808	0.219735482820161
id1_2809	id2_2809	-0.231456765463583
id1_2810	id2_2810	0.599709457812315
id1_2811	id2_2811	0.388420570407572
id1_2812	id2_2812	-0.0893714924742713
id1_2813	id2_2813	-0.783832328790148
id1_2814	id2_2814	-0.252120756045735
